"","TIMESTAMP","PA_1_1_1","RH_1_1_1","RH_8_1_1","TA_8_1_1","TA_7_1_1","TA_6_1_1","TA_5_1_1","TA_4_1_1","TA_3_1_1","TA_2_1_1","TA_1_1_1","P_RAIN_8_1_1","P_RAIN_1_1_1","G_8_1_1","G_8_2_1","TS_8_1_1","TS_8_2_1","TS_8_3_1","TS_8_4_1","TS_8_5_1","TS_8_6_1","TS_8_7_1","TS_8_8_1","SW_OUT_1_1_1","SW_IN_1_1_1","LW_OUT_1_1_1","LW_IN_1_1_1","ALB_1_1_1","NETRAD_1_1_1","PPFD_IN_1_1_1"
"3120","20180306233000",101.6,72.9143333333333,NA,18.965,19.226,19.3983333333333,20.1583333333333,20.4866666666667,NA,20.7633333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3121","20180307000000",101.6,73.6413333333333,NA,18.9003333333333,19.1333333333333,19.2796666666667,19.9066666666667,20.3503333333333,NA,20.7316666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3122","20180307003000",101.6,74.8426666666667,NA,18.941,19.1106666666667,19.216,19.9663333333333,20.4196666666667,NA,20.7183333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3123","20180307010000",101.6,76.554,NA,18.9336666666667,19.1153333333333,19.244,20.0436666666667,20.4786666666667,NA,20.8073333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3124","20180307013000",101.6,77.8666666666667,NA,18.807,18.9653333333333,18.9466666666667,19.37,19.7756666666667,NA,20.4456666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3125","20180307020000",101.556666666667,79.2716666666667,NA,18.575,18.728,18.7466666666667,19.3323333333333,19.7683333333333,NA,20.5043333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3126","20180307023000",101.5,80.6423333333333,NA,18.5696666666667,18.6573333333333,18.678,19.3113333333333,19.823,NA,20.4496666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3127","20180307030000",101.5,82.3433333333333,NA,18.6176666666667,18.744,18.736,18.982,19.4503333333333,NA,20.1556666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3128","20180307033000",101.5,82.9966666666667,NA,18.511,18.6473333333333,18.6793333333333,19.1466666666667,19.7013333333333,NA,20.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3129","20180307040000",101.5,83.55,NA,18.4723333333333,18.676,18.9126666666667,19.9036666666667,20.369,NA,20.8056666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3130","20180307043000",101.5,84.3266666666667,NA,18.6536666666667,18.9746666666667,19.3453333333333,20.2583333333333,20.6156666666667,NA,20.8773333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3131","20180307050000",101.433333333333,85.1333333333333,NA,19.0183333333333,19.3283333333333,19.8083333333333,20.411,20.708,NA,20.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3132","20180307053000",101.486666666667,86.19,NA,19.6226666666667,19.9813333333333,20.4423333333333,20.7063333333333,20.9843333333333,NA,21.0986666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3133","20180307060000",101.423333333333,87.31,NA,20.1063333333333,20.5386666666667,20.845,20.999,21.3063333333333,NA,21.3713333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3134","20180307063000",101.463333333333,87.9966666666667,NA,20.4873333333333,20.901,21.0733333333333,21.2216666666667,21.5026666666667,NA,21.5233333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3135","20180307070000",101.5,88.0766666666667,NA,20.586,20.9216666666667,21.066,21.2196666666667,21.4873333333333,NA,21.4923333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3136","20180307073000",101.5,88.1266666666667,NA,20.6283333333333,20.9663333333333,21.1873333333333,21.3396666666667,21.6996666666667,NA,21.8656666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3529333333333
"3137","20180307080000",101.5,88.8233333333333,NA,21.209,21.774,22.1006666666667,22.1963333333333,22.867,NA,23.0423333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.386666666667
"3138","20180307083000",101.5,89.4533333333333,NA,22.4636666666667,22.8943333333333,23.266,23.4483333333333,24.1433333333333,NA,24.1846666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.933333333333
"3139","20180307090000",101.5,88.09,NA,23.4513333333333,23.713,24.203,24.2753333333333,24.881,NA,24.7596666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.736666666667
"3140","20180307093000",101.5,81.1033333333333,NA,25.4093333333333,24.886,25.59,25.0456666666667,26.116,NA,25.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.396666666667
"3141","20180307100000",101.5,70.06,NA,26.1496666666667,26.774,26.6556666666667,26.0736666666667,26.7796666666667,NA,26.0346666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.126666666667
"3142","20180307103000",101.5,64.4503333333333,NA,27.1973333333333,27.4803333333333,27.124,26.743,26.9143333333333,NA,26.1476666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741.573333333333
"3143","20180307110000",101.5,61.0553333333333,NA,27.954,27.6586666666667,27.3413333333333,27.3093333333333,27.1353333333333,NA,26.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862.253333333333
"3144","20180307113000",101.5,59.331,NA,28.4413333333333,27.5633333333333,27.3716666666667,27.5003333333333,27.1903333333333,NA,26.4716666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928.966666666667
"3145","20180307120000",101.5,58.6253333333333,NA,28.8186666666667,27.8256666666667,27.5783333333333,27.515,27.0946666666667,NA,26.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,892.9
"3146","20180307123000",101.45,57.852,NA,28.997,28.3743333333333,27.9203333333333,27.732,27.2906666666667,NA,26.8866666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806.83
"3147","20180307130000",101.4,58.5253333333333,NA,28.2786666666667,27.6773333333333,27.1966666666667,27.0826666666667,26.782,NA,26.3873333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.993333333333
"3148","20180307133000",101.4,62.542,NA,27.0123333333333,26.5933333333333,26.237,26.193,26.0643333333333,NA,25.7956666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.12
"3149","20180307140000",101.4,67.103,NA,26.3086666666667,26.0903333333333,25.7926666666667,25.7193333333333,25.5783333333333,NA,25.2096666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.8574
"3150","20180307143000",101.4,72.106,NA,24.4636666666667,24.309,23.931,23.768,23.589,NA,23.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.376666666667
"3151","20180307150000",101.4,74.859,NA,23.627,23.455,23.167,23.0883333333333,23.0223333333333,NA,22.5846666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8346666666667
"3152","20180307153000",101.4,77.2073333333333,NA,22.868,22.6896666666667,22.4693333333333,22.403,22.4046666666667,NA,22.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.2593333333333
"3153","20180307160000",101.4,80.287,NA,22.7763333333333,22.6196666666667,22.531,22.405,22.49,NA,22.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.573333333333
"3154","20180307163000",101.4,80.2923333333333,NA,22.844,22.7413333333333,22.7726666666667,22.648,22.7936666666667,NA,22.5643333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.363333333333
"3155","20180307170000",101.4,75.1746666666667,NA,23.4183333333333,23.418,23.584,23.8543333333333,23.658,NA,23.7736666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.576666666667
"3156","20180307173000",101.4,71.7796666666667,NA,23.6053333333333,23.6143333333333,23.6606666666667,23.9983333333333,23.6706666666667,NA,23.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.352333333333
"3157","20180307180000",101.4,71.6276666666667,NA,23.2846666666667,23.319,23.2153333333333,23.263,23.2253333333333,NA,22.9333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.949
"3158","20180307183000",101.47,71.3046666666667,NA,22.865,22.9113333333333,22.782,22.799,22.9066666666667,NA,22.6146666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.82993333333333
"3159","20180307190000",101.5,72.2373333333333,NA,22.4813333333333,22.524,22.4353333333333,22.405,22.5016666666667,NA,22.3196666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3160","20180307193000",101.53,72.598,NA,22.3296666666667,22.3526666666667,22.324,22.2903333333333,22.402,NA,22.2486666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3161","20180307200000",101.6,70.9253333333333,NA,22.1126666666667,22.188,22.1913333333333,22.186,22.316,NA,22.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3162","20180307203000",101.58,70.343,NA,21.7776666666667,21.9203333333333,21.8936666666667,21.935,22.0773333333333,NA,21.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3163","20180307210000",101.6,71.6093333333333,NA,21.2173333333333,21.4546666666667,21.453,21.4863333333333,21.6443333333333,NA,21.5293333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3164","20180307213000",101.6,72.0813333333333,NA,20.851,21.155,21.1803333333333,21.2223333333333,21.3953333333333,NA,21.3223333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3165","20180307220000",101.6,72.8213333333333,NA,20.546,20.914,20.95,21.0336666666667,21.2166666666667,NA,21.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3166","20180307223000",101.6,72.8603333333333,NA,20.3063333333333,20.7326666666667,20.7496666666667,20.8226666666667,20.9926666666667,NA,20.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3167","20180307230000",101.673333333333,72.7863333333333,NA,20.038,20.414,20.4173333333333,20.4656666666667,20.632,NA,20.5803333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3168","20180307233000",101.696666666667,72.4853333333333,NA,19.7446666666667,20.1156666666667,20.0986666666667,20.131,20.2856666666667,NA,20.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3169","20180308000000",101.636666666667,73.2153333333333,NA,19.3993333333333,19.6973333333333,19.6416666666667,19.6736666666667,19.809,NA,19.7053333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3170","20180308003000",101.6,73.975,NA,19.098,19.3066666666667,19.2856666666667,19.2926666666667,19.4133333333333,NA,19.3213333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3171","20180308010000",101.6,73.1703333333333,NA,18.6483333333333,18.8043333333333,18.7386666666667,18.743,18.8386666666667,NA,18.6543333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3172","20180308013000",101.6,72.1266666666667,NA,18.1273333333333,18.2716666666667,18.193,18.2016666666667,18.286,NA,18.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3173","20180308020000",101.6,71.895,NA,17.5926666666667,17.706,17.6066666666667,17.582,17.6596666666667,NA,17.4723333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3174","20180308023000",101.6,72.4166666666667,NA,17.1213333333333,17.182,17.0866666666667,17.06,17.1476666666667,NA,16.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3175","20180308030000",101.6,72.9713333333333,NA,16.56,16.6306666666667,16.4983333333333,16.4683333333333,16.5493333333333,NA,16.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3176","20180308033000",101.6,73.622,NA,16.0683333333333,16.0686666666667,15.9676666666667,15.928,16.05,NA,15.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3177","20180308040000",101.6,73.552,NA,15.5143333333333,15.5476666666667,15.4163333333333,15.3843333333333,15.5273333333333,NA,15.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3178","20180308043000",101.6,74.179,NA,15.213,15.2606666666667,15.1613333333333,15.0936666666667,15.1996666666667,NA,15.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3179","20180308050000",101.576666666667,74.735,NA,14.9983333333333,15.0733333333333,14.9526666666667,14.8956666666667,15.009,NA,14.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3180","20180308053000",101.6,75.096,NA,14.8266666666667,14.93,14.8356666666667,14.8076666666667,14.908,NA,14.8933333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3181","20180308060000",101.6,75.3356666666667,NA,14.4593333333333,14.52,14.4436666666667,14.4233333333333,14.5836666666667,NA,14.5706666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3182","20180308063000",101.693333333333,75.8716666666667,NA,14.182,14.2463333333333,14.1286666666667,14.0373333333333,14.2296666666667,NA,14.4776666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3183","20180308070000",101.7,76.714,NA,14.1006666666667,14.1096666666667,13.9896666666667,13.8916666666667,14.0563333333333,NA,14.2556666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3184","20180308073000",101.72,77.392,NA,14.131,14.1593333333333,14.068,13.911,14.15,NA,14.5396666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4661666666667
"3185","20180308080000",101.8,79.9216666666667,NA,14.931,14.8536666666667,15.028,14.8416666666667,15.3726666666667,NA,15.9856666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.146666666667
"3186","20180308083000",101.8,79.8203333333333,NA,16.3216666666667,16.0773333333333,16.388,16.326,17.0003333333333,NA,17.1086666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.27
"3187","20180308090000",101.8,72.9773333333333,NA,17.3616666666667,17.2163333333333,17.5396666666667,17.4523333333333,18.0006666666667,NA,17.6316666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.753333333333
"3188","20180308093000",101.86,66.383,NA,19.0783333333333,18.171,19.1173333333333,18.0533333333333,19.1576666666667,NA,18.1613333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582.476666666667
"3189","20180308100000",101.9,63.213,NA,19.9543333333333,20.341,20.449,19.3983333333333,20.4443333333333,NA,19.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671.28
"3190","20180308103000",101.9,58.3163333333333,NA,21.2096666666667,21.704,21.6236666666667,20.8073333333333,21.0626666666667,NA,19.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.073333333333
"3191","20180308110000",101.9,54.3526666666667,NA,22.4573333333333,22.236,22.3213333333333,21.8266666666667,21.8073333333333,NA,20.2953333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,875.626666666667
"3192","20180308113000",101.83,51.1886666666667,NA,23.665,22.808,22.7023333333333,22.726,22.5396666666667,NA,21.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910.33
"3193","20180308120000",101.8,49.1286666666667,NA,24.022,23.2653333333333,23.246,23.0286666666667,22.544,NA,21.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994.443333333333
"3194","20180308123000",101.8,49.348,NA,23.8436666666667,23.5886666666667,23.3506666666667,22.8626666666667,21.9533333333333,NA,20.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1042.23333333333
"3195","20180308130000",101.8,50.9923333333333,NA,23.88,23.3986666666667,22.7156666666667,22.4046666666667,21.468,NA,20.4893333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,827.316666666667
"3196","20180308133000",101.8,49.6746666666667,NA,24.0013333333333,22.9556666666667,22.3703333333333,21.8383333333333,21.4666666666667,NA,20.6623333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.70666666667
"3197","20180308140000",101.71,48.512,NA,24.4973333333333,23.8276666666667,23.3733333333333,22.2233333333333,21.8523333333333,NA,21.0436666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943.436666666667
"3198","20180308143000",101.7,48.754,NA,24.258,23.4983333333333,23.871,22.6043333333333,21.752,NA,21.1026666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951.066666666667
"3199","20180308150000",101.7,47.7523333333333,NA,23.8853333333333,22.7556666666667,22.811,22.3363333333333,21.5383333333333,NA,20.9763333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879.1
"3200","20180308153000",101.7,50.1293333333333,NA,23.1186666666667,22.695,22.1713333333333,21.8923333333333,21.1876666666667,NA,20.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789.996666666667
"3201","20180308160000",101.7,52.818,NA,22.3696666666667,22.2956666666667,22.0923333333333,21.7766666666667,20.8896666666667,NA,20.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.47
"3202","20180308163000",101.7,55.216,NA,21.541,21.7773333333333,21.661,21.3993333333333,20.6036666666667,NA,20.4353333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.883333333333
"3203","20180308170000",101.7,58.3793333333333,NA,20.88,21.0886666666667,20.8753333333333,21.247,20.2783333333333,NA,20.1333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.616666666667
"3204","20180308173000",101.7,60.2496666666667,NA,20.6696666666667,20.2076666666667,20.041,20.7276666666667,20.012,NA,19.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.65
"3205","20180308180000",101.7,61.8416666666667,NA,20.0286666666667,19.5503333333333,19.3893333333333,19.8116666666667,19.9956666666667,NA,19.0276666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.803333333333
"3206","20180308183000",101.7,64.5193333333333,NA,19.0413333333333,18.916,18.7163333333333,18.7446666666667,18.8803333333333,NA,18.3233333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4526666666667
"3207","20180308190000",101.756666666667,67.27,NA,18.3183333333333,18.0943333333333,17.9616666666667,17.8783333333333,17.9256666666667,NA,17.7273333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3208","20180308193000",101.8,68.5186666666667,NA,17.985,17.775,17.709,17.6126666666667,17.6886666666667,NA,17.5993333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3209","20180308200000",101.8,68.7533333333333,NA,17.811,17.634,17.5916666666667,17.5353333333333,17.6393333333333,NA,17.5846666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3210","20180308203000",101.8,69.4316666666667,NA,17.513,17.4173333333333,17.3756666666667,17.3266666666667,17.443,NA,17.4046666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3211","20180308210000",101.8,70.171,NA,17.2666666666667,17.2466666666667,17.2513333333333,17.2143333333333,17.369,NA,17.3996666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3212","20180308213000",101.816666666667,70.537,NA,17.13,17.1976666666667,17.2113333333333,17.2153333333333,17.3766666666667,NA,17.4066666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3213","20180308220000",101.9,70.5236666666667,NA,16.9423333333333,17.1273333333333,17.2006666666667,17.2333333333333,17.416,NA,17.5053333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3214","20180308223000",101.9,66.0523333333333,NA,16.8783333333333,17.1813333333333,17.23,17.2836666666667,17.4646666666667,NA,17.5313333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3215","20180308230000",101.9,61.209,NA,16.8226666666667,17.139,17.1536666666667,17.195,17.3363333333333,NA,17.3186666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3216","20180308233000",101.9,62.955,NA,16.4876666666667,16.7093333333333,16.6383333333333,16.6463333333333,16.7196666666667,NA,16.5163333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3217","20180309000000",101.9,64.366,NA,15.877,15.9826666666667,15.8696666666667,15.8383333333333,15.892,NA,15.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3218","20180309003000",101.9,67.5916666666667,NA,15.3946666666667,15.4036666666667,15.313,15.239,15.2833333333333,NA,15.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3219","20180309010000",101.9,68.6823333333333,NA,14.904,14.8743333333333,14.7786666666667,14.7036666666667,14.7553333333333,NA,14.6323333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3220","20180309013000",101.9,69.3446666666667,NA,14.5243333333333,14.4466666666667,14.352,14.2923333333333,14.355,NA,14.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3221","20180309020000",101.9,69.4153333333333,NA,14.0543333333333,13.991,13.901,13.809,13.8683333333333,NA,13.7183333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3222","20180309023000",101.87,69.586,NA,13.743,13.6556666666667,13.5813333333333,13.4906666666667,13.5426666666667,NA,13.3936666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3223","20180309030000",101.846666666667,69.5303333333333,NA,13.3316666666667,13.259,13.18,13.0973333333333,13.1506666666667,NA,13.0456666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3224","20180309033000",101.81,69.73,NA,12.8853333333333,12.8446666666667,12.754,12.676,12.75,NA,12.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3225","20180309040000",101.81,70.3996666666667,NA,12.6006666666667,12.5383333333333,12.4903333333333,12.371,12.4446666666667,NA,12.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
